x	y	RR	N_pairs	N_x	N_y	N_total	date	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
80+	18-24	0.7163362681667623	95	2573	578	11214	2024-06-16	1.5685270324178753	926	1.4097921480825182	42	0.4810339152745941	0.5851949439217539
80+	25-64	0.6683681170029319	695	2573	4532	11214	2024-06-16	1.5685270324178753	926	1.2240985258111583	2242	0.47866647573531695	0.546008432254285
80+	5-11	0.49810116040197655	8	2573	70	11214	2024-06-16	1.5685270324178753	926	4.57734693877551	2	0.1620928651438835	0.40691263807535916
80+	65-80	1.1579080294348907	805	2573	3030	11214	2024-06-16	1.5685270324178753	926	1.084646712195972	888	0.8728474957854047	0.9459271496692588
80+	80+	1.5685270324178753	926	2573	2573	11214	2024-06-16	1.5685270324178753	926	1.5685270324178753	926	1	1.2813731896119054
0-4	0-4	3.293599808966907	64	586	586	17672	2024-07-14	3.293599808966907	64	3.293599808966907	64	1	2.7855890291932033
0-4	12-17	1.353204034304717	14	586	312	17672	2024-07-14	3.293599808966907	64	2.5415947567389874	14	0.46380768252618404	1.1444834014007186
0-4	18-24	1.4696959034772623	52	586	1067	17672	2024-07-14	3.293599808966907	64	1.5211890496965714	98	0.6104923586972121	1.2430073543939744
0-4	25-64	0.9940018018189791	236	586	7160	17672	2024-07-14	3.293599808966907	64	1.1823710441309572	3430	0.4441502567564847	0.8406851696453465
0-4	5-11	3.5653676087358566	24	586	203	17672	2024-07-14	3.293599808966907	64	2.5730544298575553	6	1.215468805078334	3.0154388729609005
0-4	65-80	0.8200759017685518	128	586	4707	17672	2024-07-14	3.293599808966907	64	1.143790472664803	1434	0.36962081300948574	0.6935859143703131
0-4	80+	0.5638376338748228	68	586	3637	17672	2024-07-14	3.293599808966907	64	1.5417179571248938	1154	0.23321637218087146	0.4768702994492253
12-17	0-4	1.353204034304717	14	312	586	17672	2024-07-14	2.5415947567389874	14	3.293599808966907	64	0.46380768252618404	1.1444834014007186
12-17	12-17	2.5415947567389874	14	312	312	17672	2024-07-14	2.5415947567389874	14	2.5415947567389874	14	1	2.1495745936564776
12-17	18-24	1.5925341840290295	30	312	1067	17672	2024-07-14	2.5415947567389874	14	1.5211890496965714	98	0.7839620614350251	1.3468988368194879
12-17	25-64	1.1391495666809912	144	312	7160	17672	2024-07-14	2.5415947567389874	14	1.1823710441309572	3430	0.6117937852248149	0.9634450812505022
12-17	5-11	1.6741347732727043	6	312	203	17672	2024-07-14	2.5415947567389874	14	2.5730544298575553	6	0.6546430506553389	1.415913203881945
12-17	65-80	0.8182691626764285	68	312	4707	17672	2024-07-14	2.5415947567389874	14	1.143790472664803	1434	0.44406167157119986	0.6920578499770826
12-17	80+	0.5606489216951136	36	312	3637	17672	2024-07-14	2.5415947567389874	14	1.5417179571248938	1154	0.2746049401465474	0.4741734199920217
18-24	0-4	1.4696959034772623	52	1067	586	17672	2024-07-14	1.5211890496965714	98	3.293599808966907	64	0.6104923586972121	1.2430073543939744
18-24	12-17	1.5925341840290295	30	1067	312	17672	2024-07-14	1.5211890496965714	98	2.5415947567389874	14	0.7839620614350251	1.3468988368194879
18-24	18-24	1.5211890496965714	98	1067	1067	17672	2024-07-14	1.5211890496965714	98	1.5211890496965714	98	1	1.2865581047907388
18-24	25-64	1.096444503201688	474	1067	7160	17672	2024-07-14	1.5211890496965714	98	1.1823710441309572	3430	0.811111619604809	0.9273269238486594
18-24	5-11	1.2238216813403446	15	1067	203	17672	2024-07-14	1.5211890496965714	98	2.5730544298575553	6	0.5978255506551466	1.0350572161041491
18-24	65-80	0.795216958371637	226	1067	4707	17672	2024-07-14	1.5211890496965714	98	1.143790472664803	1434	0.5967902955344395	0.6725612592755276
18-24	80+	0.7832611251793823	172	1067	3637	17672	2024-07-14	1.5211890496965714	98	1.5417179571248938	1154	0.511449497771212	0.6624495153761815
25-64	0-4	0.9940018018189791	236	7160	586	17672	2024-07-14	1.1823710441309572	3430	3.293599808966907	64	0.4441502567564847	0.8406851696453465
25-64	12-17	1.1391495666809912	144	7160	312	17672	2024-07-14	1.1823710441309572	3430	2.5415947567389874	14	0.6117937852248149	0.9634450812505022
25-64	18-24	1.096444503201688	474	7160	1067	17672	2024-07-14	1.1823710441309572	3430	1.5211890496965714	98	0.811111619604809	0.9273269238486594
25-64	25-64	1.1823710441309572	3430	7160	7160	17672	2024-07-14	1.1823710441309572	3430	1.1823710441309572	3430	1	1
25-64	5-11	1.0577820128243938	87	7160	203	17672	2024-07-14	1.1823710441309572	3430	2.5730544298575553	6	0.563335377123572	0.89462780577637
25-64	65-80	0.8982264913898591	1713	7160	4707	17672	2024-07-14	1.1823710441309572	3430	1.143790472664803	1434	0.7722821351005306	0.7596824159797111
25-64	80+	0.7301997394869306	1076	7160	3637	17672	2024-07-14	1.1823710441309572	3430	1.5417179571248938	1154	0.5361056405648247	0.6175724135934227
5-11	0-4	3.5653676087358566	24	203	586	17672	2024-07-14	2.5730544298575553	6	3.293599808966907	64	1.215468805078334	3.0154388729609005
5-11	12-17	1.6741347732727043	6	203	312	17672	2024-07-14	2.5730544298575553	6	2.5415947567389874	14	0.6546430506553389	1.415913203881945
5-11	18-24	1.2238216813403446	15	203	1067	17672	2024-07-14	2.5730544298575553	6	1.5211890496965714	98	0.5978255506551466	1.0350572161041491
5-11	25-64	1.0577820128243938	87	203	7160	17672	2024-07-14	2.5730544298575553	6	1.1823710441309572	3430	0.563335377123572	0.89462780577637
5-11	5-11	2.5730544298575553	6	203	203	17672	2024-07-14	2.5730544298575553	6	2.5730544298575553	6	1	2.176181870005748
5-11	65-80	0.6658074495484663	36	203	4707	17672	2024-07-14	2.5730544298575553	6	1.143790472664803	1434	0.35826485474098213	0.5631121066888396
5-11	80+	0.6941370235578231	29	203	3637	17672	2024-07-14	2.5730544298575553	6	1.5417179571248938	1154	0.33738781068610485	0.5870720760656093
65-80	0-4	0.8200759017685518	128	4707	586	17672	2024-07-14	1.143790472664803	1434	3.293599808966907	64	0.36962081300948574	0.6935859143703131
65-80	12-17	0.8182691626764285	68	4707	312	17672	2024-07-14	1.143790472664803	1434	2.5415947567389874	14	0.44406167157119986	0.6920578499770826
65-80	18-24	0.795216958371637	226	4707	1067	17672	2024-07-14	1.143790472664803	1434	1.5211890496965714	98	0.5967902955344395	0.6725612592755276
65-80	25-64	0.8982264913898591	1713	4707	7160	17672	2024-07-14	1.143790472664803	1434	1.1823710441309572	3430	0.7722821351005306	0.7596824159797111
65-80	5-11	0.6658074495484663	36	4707	203	17672	2024-07-14	1.143790472664803	1434	2.5730544298575553	6	0.35826485474098213	0.5631121066888396
65-80	65-80	1.143790472664803	1434	4707	4707	17672	2024-07-14	1.143790472664803	1434	1.143790472664803	1434	1	0.9673701655181255
65-80	80+	1.1375744267060466	1102	4707	3637	17672	2024-07-14	1.143790472664803	1434	1.5417179571248938	1154	0.8471948284259383	0.9621128937085599
80+	0-4	0.5638376338748228	68	3637	586	17672	2024-07-14	1.5417179571248938	1154	3.293599808966907	64	0.23321637218087146	0.4768702994492253
80+	12-17	0.5606489216951136	36	3637	312	17672	2024-07-14	1.5417179571248938	1154	2.5415947567389874	14	0.2746049401465474	0.4741734199920217
80+	18-24	0.7832611251793823	172	3637	1067	17672	2024-07-14	1.5417179571248938	1154	1.5211890496965714	98	0.511449497771212	0.6624495153761815
80+	25-64	0.7301997394869306	1076	3637	7160	17672	2024-07-14	1.5417179571248938	1154	1.1823710441309572	3430	0.5361056405648247	0.6175724135934227
80+	5-11	0.6941370235578231	29	3637	203	17672	2024-07-14	1.5417179571248938	1154	2.5730544298575553	6	0.33738781068610485	0.5870720760656093
80+	65-80	1.1375744267060466	1102	3637	4707	17672	2024-07-14	1.5417179571248938	1154	1.143790472664803	1434	0.8471948284259383	0.9621128937085599
80+	80+	1.5417179571248938	1154	3637	3637	17672	2024-07-14	1.5417179571248938	1154	1.5417179571248938	1154	1	1.3039205964808251
0-4	0-4	2.0157847166268708	74	903	903	22212	2024-08-11	2.0157847166268708	74	2.0157847166268708	74	1	1.736238663620555
0-4	12-17	0.8575472177349711	19	903	545	22212	2024-08-11	2.0157847166268708	74	1.794761383721909	24	0.45009150665122766	0.7386238337014306
0-4	18-24	1.1720886021339756	74	903	1553	22212	2024-08-11	2.0157847166268708	74	2.210324698182982	240	0.5546891890808803	1.0095450825816876
0-4	25-64	1.0746838338657345	386	903	8835	22212	2024-08-11	2.0157847166268708	74	1.1610066973300677	4080	0.6765844487895621	0.9256482639912007
0-4	5-11	2.015261044176707	34	903	415	22212	2024-08-11	2.0157847166268708	74	1.8055973290753375	14	1.0547289017821233	1.7357876132938272
0-4	65-80	0.8828967194960332	208	903	5795	22212	2024-08-11	2.0157847166268708	74	1.1495571514820802	1738	0.5578523624201744	0.7604579039263119
0-4	80+	0.6376826272270009	108	903	4166	22212	2024-08-11	2.0157847166268708	74	1.6458494905032142	1286	0.34830493225417164	0.5492497404997408
12-17	0-4	0.8575472177349711	19	545	903	22212	2024-08-11	1.794761383721909	24	2.0157847166268708	74	0.45009150665122766	0.7386238337014306
12-17	12-17	1.794761383721909	24	545	545	22212	2024-08-11	1.794761383721909	24	1.794761383721909	24	1	1.5458665207093705
12-17	18-24	1.522117003491319	58	545	1553	22212	2024-08-11	1.794761383721909	24	2.210324698182982	240	0.7600920291667602	1.3110320612203925
12-17	25-64	1.0563800148491975	229	545	8835	22212	2024-08-11	1.794761383721909	24	1.1610066973300677	4080	0.7147922204188802	0.90988279161397
12-17	5-11	2.1605615121034596	22	545	415	22212	2024-08-11	1.794761383721909	24	1.8055973290753375	14	1.200192361068846	1.8609380265178816
12-17	65-80	0.8580205966864823	122	545	5795	22212	2024-08-11	1.794761383721909	24	1.1495571514820802	1738	0.5828313658508669	0.7390315651577606
12-17	80+	0.6945931899562645	71	545	4166	22212	2024-08-11	1.794761383721909	24	1.6458494905032142	1286	0.40376155011292714	0.59826803028234
18-24	0-4	1.1720886021339756	74	1553	903	22212	2024-08-11	2.210324698182982	240	2.0157847166268708	74	0.5546891890808803	1.0095450825816876
18-24	12-17	1.522117003491319	58	1553	545	22212	2024-08-11	2.210324698182982	240	1.794761383721909	24	0.7600920291667602	1.3110320612203925
18-24	18-24	2.210324698182982	240	1553	1553	22212	2024-08-11	2.210324698182982	240	2.210324698182982	240	1	1.903800127308481
18-24	25-64	1.0894937632805193	673	1553	8835	22212	2024-08-11	2.210324698182982	240	1.1610066973300677	4080	0.6463284889349894	0.9384043742262602
18-24	5-11	0.9994631455635807	29	1553	415	22212	2024-08-11	2.210324698182982	240	1.8055973290753375	14	0.4977502744224926	0.8608590698589562
18-24	65-80	0.7577068403329691	307	1553	5795	22212	2024-08-11	2.210324698182982	240	1.1495571514820802	1738	0.4510318363775219	0.6526291726614883
18-24	80+	0.5905076170847993	172	1553	4166	22212	2024-08-11	2.210324698182982	240	1.6458494905032142	1286	0.30626604929689966	0.5086168912227397
25-64	0-4	1.0746838338657345	386	8835	903	22212	2024-08-11	1.1610066973300677	4080	2.0157847166268708	74	0.6765844487895621	0.9256482639912007
25-64	12-17	1.0563800148491975	229	8835	545	22212	2024-08-11	1.1610066973300677	4080	1.794761383721909	24	0.7147922204188802	0.90988279161397
25-64	18-24	1.0894937632805193	673	8835	1553	22212	2024-08-11	1.1610066973300677	4080	2.210324698182982	240	0.6463284889349894	0.9384043742262602
25-64	25-64	1.1610066973300677	4080	8835	8835	22212	2024-08-11	1.1610066973300677	4080	1.1610066973300677	4080	1	1
25-64	5-11	1.181320460108686	195	8835	415	22212	2024-08-11	1.1610066973300677	4080	1.8055973290753375	14	0.7964126318132698	1.0174966801012717
25-64	65-80	0.8950079811401922	2063	8835	5795	22212	2024-08-11	1.1610066973300677	4080	1.1495571514820802	1738	0.7747095858011562	0.7708895936590333
25-64	80+	0.7296056061669358	1209	8835	4166	22212	2024-08-11	1.1610066973300677	4080	1.6458494905032142	1286	0.5198738783479647	0.6284249762251914
5-11	0-4	2.015261044176707	34	415	903	22212	2024-08-11	1.8055973290753375	14	2.0157847166268708	74	1.0547289017821233	1.7357876132938272
5-11	12-17	2.1605615121034596	22	415	545	22212	2024-08-11	1.8055973290753375	14	1.794761383721909	24	1.200192361068846	1.8609380265178816
5-11	18-24	0.9994631455635807	29	415	1553	22212	2024-08-11	1.8055973290753375	14	2.210324698182982	240	0.4977502744224926	0.8608590698589562
5-11	25-64	1.181320460108686	195	415	8835	22212	2024-08-11	1.8055973290753375	14	1.1610066973300677	4080	0.7964126318132698	1.0174966801012717
5-11	5-11	1.8055973290753375	14	415	415	22212	2024-08-11	1.8055973290753375	14	1.8055973290753375	14	1	1.5551997531345991
5-11	65-80	0.7296481179246754	79	415	5795	22212	2024-08-11	1.8055973290753375	14	1.1495571514820802	1738	0.49381385827724655	0.6284615925150349
5-11	80+	0.5395976609269532	42	415	4166	22212	2024-08-11	1.8055973290753375	14	1.6458494905032142	1286	0.3126791106072104	0.4647670527378091
65-80	0-4	0.8828967194960332	208	5795	903	22212	2024-08-11	1.1495571514820802	1738	2.0157847166268708	74	0.5578523624201744	0.7604579039263119
65-80	12-17	0.8580205966864823	122	5795	545	22212	2024-08-11	1.1495571514820802	1738	1.794761383721909	24	0.5828313658508669	0.7390315651577606
65-80	18-24	0.7577068403329691	307	5795	1553	22212	2024-08-11	1.1495571514820802	1738	2.210324698182982	240	0.4510318363775219	0.6526291726614883
65-80	25-64	0.8950079811401922	2063	5795	8835	22212	2024-08-11	1.1495571514820802	1738	1.1610066973300677	4080	0.7747095858011562	0.7708895936590333
65-80	5-11	0.7296481179246754	79	5795	415	22212	2024-08-11	1.1495571514820802	1738	1.8055973290753375	14	0.49381385827724655	0.6284615925150349
65-80	65-80	1.1495571514820802	1738	5795	5795	22212	2024-08-11	1.1495571514820802	1738	1.1495571514820802	1738	1	0.9901382602922811
65-80	80+	1.1758334966036326	1278	5795	4166	22212	2024-08-11	1.1495571514820802	1738	1.6458494905032142	1286	0.8412611452969556	1.012770640606692
80+	0-4	0.6376826272270009	108	4166	903	22212	2024-08-11	1.6458494905032142	1286	2.0157847166268708	74	0.34830493225417164	0.5492497404997408
80+	12-17	0.6945931899562645	71	4166	545	22212	2024-08-11	1.6458494905032142	1286	1.794761383721909	24	0.40376155011292714	0.59826803028234
80+	18-24	0.5905076170847993	172	4166	1553	22212	2024-08-11	1.6458494905032142	1286	2.210324698182982	240	0.30626604929689966	0.5086168912227397
80+	25-64	0.7296056061669358	1209	4166	8835	22212	2024-08-11	1.6458494905032142	1286	1.1610066973300677	4080	0.5198738783479647	0.6284249762251914
80+	5-11	0.5395976609269532	42	4166	415	22212	2024-08-11	1.6458494905032142	1286	1.8055973290753375	14	0.3126791106072104	0.4647670527378091
80+	65-80	1.1758334966036326	1278	4166	5795	22212	2024-08-11	1.6458494905032142	1286	1.1495571514820802	1738	0.8412611452969556	1.012770640606692
80+	80+	1.6458494905032142	1286	4166	4166	22212	2024-08-11	1.6458494905032142	1286	1.6458494905032142	1286	1	1.4176055093292097
0-4	0-4	1.8257574282123001	56	817	817	21762	2024-09-08	1.8257574282123001	56	1.8257574282123001	56	1	1.602730440711574
0-4	12-17	1.2459554937972632	37	817	791	21762	2024-09-08	1.8257574282123001	56	1.2521284808073123	36	0.8096177250404533	1.0937547161651149
0-4	18-24	0.9486972049429084	52	817	1460	21762	2024-09-08	1.8257574282123001	56	2.981096359542128	292	0.3947268824193224	0.8328082722734954
0-4	25-64	1.1462290221036873	365	817	8482	21762	2024-09-08	1.8257574282123001	56	1.1391543966692912	3766	0.7731960272710395	1.0062104184077953
0-4	5-11	1.455842199416251	27	817	494	21762	2024-09-08	1.8257574282123001	56	2.1402129194053336	24	0.7341669613292889	1.2780025286062233
0-4	65-80	0.8365617284884641	188	817	5986	21762	2024-09-08	1.8257574282123001	56	1.1478554370488485	1890	0.5626567857985075	0.7343708025307538
0-4	80+	0.6566336858372657	92	817	3732	21762	2024-09-08	1.8257574282123001	56	1.712482366233232	1096	0.37116403860929664	0.5764220265112083
12-17	0-4	1.2459554937972632	37	791	817	21762	2024-09-08	1.2521284808073123	36	1.8257574282123001	56	0.8096177250404533	1.0937547161651149
12-17	12-17	1.2521284808073123	36	791	791	21762	2024-09-08	1.2521284808073123	36	1.2521284808073123	36	1	1.0991736365749363
12-17	18-24	1.3379136865074555	71	791	1460	21762	2024-09-08	1.2521284808073123	36	2.981096359542128	292	0.6321014058856437	1.1744796758185767
12-17	25-64	1.1093030798320291	342	791	8482	21762	2024-09-08	1.2521284808073123	36	1.1391543966692912	3766	0.9277890878410997	0.9737951967489722
12-17	5-11	1.7264647322868096	31	791	494	21762	2024-09-08	1.2521284808073123	36	2.1402129194053336	24	1.0178602496662557	1.515566930465898
12-17	65-80	0.845675096083867	184	791	5986	21762	2024-09-08	1.2521284808073123	36	1.1478554370488485	1890	0.7047339690836639	0.7423709187766719
12-17	80+	0.6634732514637475	90	791	3732	21762	2024-09-08	1.2521284808073123	36	1.712482366233232	1096	0.4475955096272194	0.582426099046485
18-24	0-4	0.9486972049429084	52	1460	817	21762	2024-09-08	2.981096359542128	292	1.8257574282123001	56	0.3947268824193224	0.8328082722734954
18-24	12-17	1.3379136865074555	71	1460	791	21762	2024-09-08	2.981096359542128	292	1.2521284808073123	36	0.6321014058856437	1.1744796758185767
18-24	18-24	2.981096359542128	292	1460	1460	21762	2024-09-08	2.981096359542128	292	2.981096359542128	292	1	2.616937939456132
18-24	25-64	1.0789866857454788	614	1460	8482	21762	2024-09-08	2.981096359542128	292	1.1391543966692912	3766	0.5237480675751928	0.9471821281647744
18-24	5-11	1.1465767289667794	38	1460	494	21762	2024-09-08	2.981096359542128	292	2.1402129194053336	24	0.44776703241887605	1.0065156508364361
18-24	65-80	0.6698253687828678	269	1460	5986	21762	2024-09-08	2.981096359542128	292	1.1478554370488485	1890	0.3244529855426753	0.5880022679465857
18-24	80+	0.4952519123757506	124	1460	3732	21762	2024-09-08	2.981096359542128	292	1.712482366233232	1096	0.21103381505289953	0.4347539840286703
25-64	0-4	1.1462290221036873	365	8482	817	21762	2024-09-08	1.1391543966692912	3766	1.8257574282123001	56	0.7731960272710395	1.0062104184077953
25-64	12-17	1.1093030798320291	342	8482	791	21762	2024-09-08	1.1391543966692912	3766	1.2521284808073123	36	0.9277890878410997	0.9737951967489722
25-64	18-24	1.0789866857454788	614	8482	1460	21762	2024-09-08	1.1391543966692912	3766	2.981096359542128	292	0.5237480675751928	0.9471821281647744
25-64	25-64	1.1391543966692912	3766	8482	8482	21762	2024-09-08	1.1391543966692912	3766	1.1391543966692912	3766	1	1
25-64	5-11	1.173767597398444	226	8482	494	21762	2024-09-08	1.1391543966692912	3766	2.1402129194053336	24	0.7158500309769715	1.030384995072096
25-64	65-80	0.9095136352503086	2122	8482	5986	21762	2024-09-08	1.1391543966692912	3766	1.1478554370488485	1890	0.795373611290209	0.798411205636026
25-64	80+	0.7197896598635329	1047	8482	3732	21762	2024-09-08	1.1391543966692912	3766	1.712482366233232	1096	0.5048256280234645	0.6318631275690855
5-11	0-4	1.455842199416251	27	494	817	21762	2024-09-08	2.1402129194053336	24	1.8257574282123001	56	0.7341669613292889	1.2780025286062233
