x	y	RR	N_pairs	N_x	N_y	N_total	date	country	RR_xx	N_diag.x	RR_yy	N_diag.y	nRR	nRR_fixed
6-11y	26-45y	5.489393939393939	2	3	660	5434	2023-06-18	Canada	NA	0	1.5718204775022957	126	NA	3.4923797074567138
6-11y	46-65y	3.2268473701193933e-4	0	3	1033	5434	2023-06-18	Canada	NA	0	1.0031956097382693	197	NA	2.0529363348459624e-4
6-11y	6-11y	0.1111111111111111	0	3	3	5434	2023-06-18	Canada	NA	0	NA	0	NA	0.07068944112986263
6-11y	65-80y	2.305209774089442e-4	0	3	1446	5434	2023-06-18	Canada	NA	0	1.1720867791915122	451	NA	1.466585915557316e-4
6-11y	81y+	0.8533521745956979	1	3	2123	5434	2023-06-18	Canada	NA	0	1.1525973629776294	956	NA	0.5429068947821056
65-80y	0-5y	2.305209774089442e-4	0	1446	3	5434	2023-06-18	Canada	1.1720867791915122	451	NA	0	NA	1.466585915557316e-4
65-80y	12-17y	0.7516366989396035	3	1446	15	5434	2023-06-18	Canada	1.1720867791915122	451	24.155555555555555	1	0.05935307274206339	0.4781950036266185
65-80y	18-25y	0.6968435419013859	28	1446	151	5434	2023-06-18	Canada	1.1720867791915122	451	3.3365641857813255	14	0.30911398878071455	0.44333532478766685
65-80y	26-45y	0.9736525001047822	171	1446	660	5434	2023-06-18	Canada	1.1720867791915122	451	1.5718204775022957	126	0.7096832429226904	0.6194425597839052
65-80y	46-65y	0.9931479703665619	273	1446	1033	5434	2023-06-18	Canada	1.1720867791915122	451	1.0031956097382693	197	0.9131209588426644	0.6318456748602268
65-80y	6-11y	2.305209774089442e-4	0	1446	3	5434	2023-06-18	Canada	1.1720867791915122	451	NA	0	NA	1.466585915557316e-4
65-80y	65-80y	1.1720867791915122	451	1446	1446	5434	2023-06-18	Canada	1.1720867791915122	451	1.1720867791915122	451	1	0.7456874343907384
65-80y	81y+	0.9434713266867718	533	1446	2123	5434	2023-06-18	Canada	1.1720867791915122	451	1.1525973629776294	956	0.8116985095501423	0.6002411472498416
81y+	0-5y	0.8533521745956979	1	2123	3	5434	2023-06-18	Canada	1.1525973629776294	956	NA	0	NA	0.5429068947821056
81y+	12-17y	0.5119485005495368	3	2123	15	5434	2023-06-18	Canada	1.1525973629776294	956	24.155555555555555	1	0.04045719987527311	0.3257041805200614
81y+	18-25y	0.915351573588543	54	2123	151	5434	2023-06-18	Canada	1.1525973629776294	956	3.3365641857813255	14	0.40780513850814537	0.5823512205688299
81y+	26-45y	0.7562418818424471	195	2123	660	5434	2023-06-18	Canada	1.1525973629776294	956	1.5718204775022957	126	0.5551585154127678	0.4811248438779438
81y+	46-65y	0.8573253159171732	346	2123	1033	5434	2023-06-18	Canada	1.1525973629776294	956	1.0031956097382693	197	0.7953688751820195	0.5454346270380112
81y+	6-11y	0.8533521745956979	1	2123	3	5434	2023-06-18	Canada	1.1525973629776294	956	NA	0	NA	0.5429068947821056
81y+	65-80y	0.9434713266867718	533	2123	1446	5434	2023-06-18	Canada	1.1525973629776294	956	1.1720867791915122	451	0.8116985095501423	0.6002411472498416
81y+	81y+	1.1525973629776294	956	2123	2123	5434	2023-06-18	Canada	1.1525973629776294	956	1.1525973629776294	956	1	0.7332881709297785
0-5y	0-5y	3.233377711645391	7	113	113	5898	2023-07-16	USA	3.233377711645391	7	3.233377711645391	7	1	2.6374639579026176
0-5y	12-17y	0.22404952713737702	1	113	233	5898	2023-07-16	USA	3.233377711645391	7	2.3901158614083884	22	0.07968339404208095	0.1827570439672665
0-5y	18-25y	0.9719846409914141	10	113	537	5898	2023-07-16	USA	3.233377711645391	7	1.1862752237584484	58	0.4398465921182567	0.7928471978441474
0-5y	26-45y	1.2957363271238094	39	113	1571	5898	2023-07-16	USA	3.233377711645391	7	1.2259419515315995	513	0.5811363279575599	1.0569312237867494
0-5y	46-65y	1.0494970224679114	30	113	1492	5898	2023-07-16	USA	3.233377711645391	7	1.237326060706251	467	0.46949969217748627	0.856073993680328
0-5y	6-11y	2.806261299838234	5	113	93	5898	2023-07-16	USA	3.233377711645391	7	5.455543993525263	8	0.6459400590911684	2.2890653968830272
0-5y	65-80y	0.6031812045761348	15	113	1298	5898	2023-07-16	USA	3.233377711645391	7	1.2707561235609601	363	0.26783449455315783	0.49201449042719003
0-5y	81y+	0.5582477560613948	6	113	561	5898	2023-07-16	USA	3.233377711645391	7	1.8178227700089922	97	0.22103567581168582	0.4553623076230992
12-17y	0-5y	0.22404952713737702	1	233	113	5898	2023-07-16	USA	2.3901158614083884	22	3.233377711645391	7	0.07968339404208095	0.1827570439672665
12-17y	12-17y	2.3901158614083884	22	233	233	5898	2023-07-16	USA	2.3901158614083884	22	2.3901158614083884	22	1	1.9496158512418618
12-17y	18-25y	1.2256056137658746	26	233	537	5898	2023-07-16	USA	2.3901158614083884	22	1.1862752237584484	58	0.685386796119195	0.999725649517659
12-17y	26-45y	0.9023229511286925	56	233	1571	5898	2023-07-16	USA	2.3901158614083884	22	1.2259419515315995	513	0.49906444963338176	0.7360242057149592
12-17y	46-65y	1.1367263459480605	67	233	1492	5898	2023-07-16	USA	2.3901158614083884	22	1.237326060706251	467	0.6267371720098548	0.9272268923727753
12-17y	6-11y	2.994092943836818	11	233	93	5898	2023-07-16	USA	2.3901158614083884	22	5.455543993525263	8	0.763248216006718	2.442279538681439
12-17y	65-80y	0.7800743302670996	40	233	1298	5898	2023-07-16	USA	2.3901158614083884	22	1.2707561235609601	363	0.4261685923298577	0.6363060904250267
12-17y	81y+	0.3609816927161032	8	233	561	5898	2023-07-16	USA	2.3901158614083884	22	1.8178227700089922	97	0.17157174775360826	0.29445251650383597
18-25y	0-5y	0.9719846409914141	10	537	113	5898	2023-07-16	USA	1.1862752237584484	58	3.233377711645391	7	0.4398465921182567	0.7928471978441474
18-25y	12-17y	1.2256056137658746	26	537	233	5898	2023-07-16	USA	1.1862752237584484	58	2.3901158614083884	22	0.685386796119195	0.999725649517659
18-25y	18-25y	1.1862752237584484	58	537	537	5898	2023-07-16	USA	1.1862752237584484	58	1.1862752237584484	58	1	0.9676438776537548
18-25y	26-45y	1.1605472560740706	166	537	1571	5898	2023-07-16	USA	1.1862752237584484	58	1.2259419515315995	513	0.9622245193860085	0.9466575922491031
18-25y	46-65y	1.015877354581355	138	537	1492	5898	2023-07-16	USA	1.1862752237584484	58	1.237326060706251	467	0.8383205282924512	0.8286504538915521
18-25y	6-11y	0.35431809535251596	3	537	93	5898	2023-07-16	USA	1.1862752237584484	58	5.455543993525263	8	0.10669308626482626	0.28901702475378843
18-25y	65-80y	0.9223228401809975	109	537	1298	5898	2023-07-16	USA	1.1862752237584484	58	1.2707561235609601	363	0.7507619641786342	0.7523381013503265
18-25y	81y+	0.6460762737463361	33	537	561	5898	2023-07-16	USA	1.1862752237584484	58	1.8178227700089922	97	0.4301299592002268	0.527003968613014
26-45y	0-5y	1.2957363271238094	39	1571	113	5898	2023-07-16	USA	1.2259419515315995	513	3.233377711645391	7	0.5811363279575599	1.0569312237867494
26-45y	12-17y	0.9023229511286925	56	1571	233	5898	2023-07-16	USA	1.2259419515315995	513	2.3901158614083884	22	0.49906444963338176	0.7360242057149592
26-45y	18-25y	1.1605472560740706	166	1571	537	5898	2023-07-16	USA	1.2259419515315995	513	1.1862752237584484	58	0.9622245193860085	0.9466575922491031
26-45y	26-45y	1.2259419515315995	513	1571	1571	5898	2023-07-16	USA	1.2259419515315995	513	1.2259419515315995	513	1	1
26-45y	46-65y	0.978835136855506	389	1571	1492	5898	2023-07-16	USA	1.2259419515315995	513	1.237326060706251	467	0.7947451369420785	0.7984351425714923
26-45y	6-11y	1.1707014914135918	29	1571	93	5898	2023-07-16	USA	1.2259419515315995	513	5.455543993525263	8	0.3504314761837394	0.954940394976292
26-45y	65-80y	0.9110971293053309	315	1571	1298	5898	2023-07-16	USA	1.2259419515315995	513	1.2707561235609601	363	0.7298416563817425	0.7431812967710868
26-45y	81y+	0.7026769738043935	105	1571	561	5898	2023-07-16	USA	1.2259419515315995	513	1.8178227700089922	97	0.46171569624391723	0.5731731204128563
46-65y	0-5y	1.0494970224679114	30	1492	113	5898	2023-07-16	USA	1.237326060706251	467	3.233377711645391	7	0.46949969217748627	0.856073993680328
46-65y	12-17y	1.1367263459480605	67	1492	233	5898	2023-07-16	USA	1.237326060706251	467	2.3901158614083884	22	0.6267371720098548	0.9272268923727753
46-65y	18-25y	1.015877354581355	138	1492	537	5898	2023-07-16	USA	1.237326060706251	467	1.1862752237584484	58	0.8383205282924512	0.8286504538915521
46-65y	26-45y	0.978835136855506	389	1492	1571	5898	2023-07-16	USA	1.237326060706251	467	1.2259419515315995	513	0.7947451369420785	0.7984351425714923
46-65y	46-65y	1.237326060706251	467	1492	1492	5898	2023-07-16	USA	1.237326060706251	467	1.237326060706251	467	1	1.0092860099619148
46-65y	6-11y	0.9351451468765315	22	1492	93	5898	2023-07-16	USA	1.237326060706251	467	5.455543993525263	8	0.27944518249993316	0.762797248033018
46-65y	65-80y	0.8801553844437927	289	1492	1298	5898	2023-07-16	USA	1.237326060706251	467	1.2707561235609601	363	0.7018552980160405	0.7179421369373916
46-65y	81y+	0.82444098770388	117	1492	561	5898	2023-07-16	USA	1.237326060706251	467	1.8178227700089922	97	0.5397059412721765	0.6724959421397445
6-11y	0-5y	2.806261299838234	5	93	113	5898	2023-07-16	USA	5.455543993525263	8	3.233377711645391	7	0.6459400590911684	2.2890653968830272
6-11y	12-17y	2.994092943836818	11	93	233	5898	2023-07-16	USA	5.455543993525263	8	2.3901158614083884	22	0.763248216006718	2.442279538681439
6-11y	18-25y	0.35431809535251596	3	93	537	5898	2023-07-16	USA	5.455543993525263	8	1.1862752237584484	58	0.10669308626482626	0.28901702475378843
6-11y	26-45y	1.1707014914135918	29	93	1571	5898	2023-07-16	USA	5.455543993525263	8	1.2259419515315995	513	0.3504314761837394	0.954940394976292
6-11y	46-65y	0.9351451468765315	22	93	1492	5898	2023-07-16	USA	5.455543993525263	8	1.237326060706251	467	0.27944518249993316	0.762797248033018
6-11y	6-11y	5.455543993525263	8	93	93	5898	2023-07-16	USA	5.455543993525263	8	5.455543993525263	8	1	4.450083453551384
6-11y	65-80y	0.732897592657024	15	93	1298	5898	2023-07-16	USA	5.455543993525263	8	1.2707561235609601	363	0.2179199797509211	0.5978240582609944
6-11y	81y+	1.017441971901175	9	93	561	5898	2023-07-16	USA	5.455543993525263	8	1.8178227700089922	97	0.2797719419298972	0.8299267111546836
65-80y	0-5y	0.6031812045761348	15	1298	113	5898	2023-07-16	USA	1.2707561235609601	363	3.233377711645391	7	0.26783449455315783	0.49201449042719003
65-80y	12-17y	0.7800743302670996	40	1298	233	5898	2023-07-16	USA	1.2707561235609601	363	2.3901158614083884	22	0.4261685923298577	0.6363060904250267
65-80y	18-25y	0.9223228401809975	109	1298	537	5898	2023-07-16	USA	1.2707561235609601	363	1.1862752237584484	58	0.7507619641786342	0.7523381013503265
65-80y	26-45y	0.9110971293053309	315	1298	1571	5898	2023-07-16	USA	1.2707561235609601	363	1.2259419515315995	513	0.7298416563817425	0.7431812967710868
65-80y	46-65y	0.8801553844437927	289	1298	1492	5898	2023-07-16	USA	1.2707561235609601	363	1.237326060706251	467	0.7018552980160405	0.7179421369373916
65-80y	6-11y	0.732897592657024	15	1298	93	5898	2023-07-16	USA	1.2707561235609601	363	5.455543993525263	8	0.2179199797509211	0.5978240582609944
65-80y	65-80y	1.2707561235609601	363	1298	1298	5898	2023-07-16	USA	1.2707561235609601	363	1.2707561235609601	363	1	1.0365548890576533
65-80y	81y+	0.8180678350623062	101	1298	561	5898	2023-07-16	USA	1.2707561235609601	363	1.8178227700089922	97	0.5297373732401166	0.6672973659480972
81y+	0-5y	0.5582477560613948	6	561	113	5898	2023-07-16	USA	1.8178227700089922	97	3.233377711645391	7	0.22103567581168582	0.4553623076230992
81y+	12-17y	0.3609816927161032	8	561	233	5898	2023-07-16	USA	1.8178227700089922	97	2.3901158614083884	22	0.17157174775360826	0.29445251650383597
81y+	18-25y	0.6460762737463361	33	561	537	5898	2023-07-16	USA	1.8178227700089922	97	1.1862752237584484	58	0.4301299592002268	0.527003968613014
81y+	26-45y	0.7026769738043935	105	561	1571	5898	2023-07-16	USA	1.8178227700089922	97	1.2259419515315995	513	0.46171569624391723	0.5731731204128563
81y+	46-65y	0.82444098770388	117	561	1492	5898	2023-07-16	USA	1.8178227700089922	97	1.237326060706251	467	0.5397059412721765	0.6724959421397445
81y+	6-11y	1.017441971901175	9	561	93	5898	2023-07-16	USA	1.8178227700089922	97	5.455543993525263	8	0.2797719419298972	0.8299267111546836
81y+	65-80y	0.8180678350623062	101	561	1298	5898	2023-07-16	USA	1.8178227700089922	97	1.2707561235609601	363	0.5297373732401166	0.6672973659480972
81y+	81y+	1.8178227700089922	97	561	561	5898	2023-07-16	USA	1.8178227700089922	97	1.8178227700089922	97	1	1.482796773320255
0-5y	0-5y	2.84	1	5	5	70	2023-07-16	Mexico	2.84	1	2.84	1	1	2.915935828877005
0-5y	12-17y	0.2	0	5	1	70	2023-07-16	Mexico	2.84	1	71	1	0.005417118093174431	0.2053475935828877
0-5y	18-25y	0.01818181818181818	0	5	11	70	2023-07-16	Mexico	2.84	1	3.479338842975207	6	0.005754341912534003	0.01866796305298979
0-5y	26-45y	0.5916666666666667	1	5	24	70	2023-07-16	Mexico	2.84	1	0.9739583333333334	8	0.31026383350630904	0.6074866310160427
0-5y	46-65y	1.1833333333333333	1	5	12	70	2023-07-16	Mexico	2.84	1	2.923611111111111	6	0.41062219866017646	1.2149732620320854
0-5y	6-11y	0.06666666666666667	0	5	3	70	2023-07-16	Mexico	2.84	1	7.888888888888889	1	0.012427506213753107	0.06844919786096257
0-5y	65-80y	0.03333333333333333	0	5	6	70	2023-07-16	Mexico	2.84	1	9.75	5	0.0052952078369075985	0.034224598930481284
0-5y	81y+	3.525	2	5	8	70	2023-07-16	Mexico	2.84	1	3.296875	3	1.1487931561258784	3.6192513368983956
12-17y	0-5y	0.2	0	1	5	70	2023-07-16	Mexico	71	1	2.84	1	0.005417118093174431	0.2053475935828877
12-17y	12-17y	71	1	1	1	70	2023-07-16	Mexico	71	1	71	1	1	72.89839572192513
12-17y	18-25y	0.09090909090909091	0	1	11	70	2023-07-16	Mexico	71	1	3.479338842975207	6	0.0024411895250776743	0.09333981526494896
12-17y	26-45y	0.041666666666666664	0	1	24	70	2023-07-16	Mexico	71	1	0.9739583333333334	8	0.0011578261813445256	0.0427807486631016
12-17y	46-65y	0.08333333333333333	0	1	12	70	2023-07-16	Mexico	71	1	2.923611111111111	6	0.002254579614842649	0.0855614973262032
12-17y	6-11y	0.3333333333333333	0	1	3	70	2023-07-16	Mexico	71	1	7.888888888888889	1	0.008450704225352112	0.3422459893048128
12-17y	65-80y	0.16666666666666666	0	1	6	70	2023-07-16	Mexico	71	1	9.75	5	0.0041279669762641896	0.1711229946524064
12-17y	81y+	0.125	0	1	8	70	2023-07-16	Mexico	71	1	3.296875	3	0.0033648790746582543	0.1283422459893048
18-25y	0-5y	0.01818181818181818	0	11	5	70	2023-07-16	Mexico	3.479338842975207	6	2.84	1	0.005754341912534003	0.01866796305298979
18-25y	12-17y	0.09090909090909091	0	11	1	70	2023-07-16	Mexico	3.479338842975207	6	71	1	0.0024411895250776743	0.09333981526494896
18-25y	18-25y	3.479338842975207	6	11	11	70	2023-07-16	Mexico	3.479338842975207	6	3.479338842975207	6	1	3.5723692933221374
18-25y	26-45y	0.7992424242424242	3	11	24	70	2023-07-16	Mexico	3.479338842975207	6	0.9739583333333334	8	0.3589441227926038	0.8206125425376761
18-25y	46-65y	0.5378787878787878	1	11	12	70	2023-07-16	Mexico	3.479338842975207	6	2.923611111111111	6	0.16800968045533993	0.5522605736509479
18-25y	6-11y	0.030303030303030304	0	11	3	70	2023-07-16	Mexico	3.479338842975207	6	7.888888888888889	1	0.005331179321486268	0.031113271754982984
18-25y	65-80y	0.015151515151515152	0	11	6	70	2023-07-16	Mexico	3.479338842975207	6	9.75	5	0.002290592951220782	0.015556635877491492
18-25y	81y+	0.011363636363636364	0	11	8	70	2023-07-16	Mexico	3.479338842975207	6	3.296875	3	0.0033539780848022872	0.01166747690811862
26-45y	0-5y	0.5916666666666667	1	24	5	70	2023-07-16	Mexico	0.9739583333333334	8	2.84	1	0.31026383350630904	0.6074866310160427
26-45y	12-17y	0.041666666666666664	0	24	1	70	2023-07-16	Mexico	0.9739583333333334	8	71	1	0.0011578261813445256	0.0427807486631016
26-45y	18-25y	0.7992424242424242	3	24	11	70	2023-07-16	Mexico	0.9739583333333334	8	3.479338842975207	6	0.3589441227926038	0.8206125425376761
26-45y	26-45y	0.9739583333333334	8	24	24	70	2023-07-16	Mexico	0.9739583333333334	8	0.9739583333333334	8	1	1
26-45y	46-65y	1.4618055555555556	6	24	12	70	2023-07-16	Mexico	0.9739583333333334	8	2.923611111111111	6	0.7501113585746102	1.500891265597148
26-45y	6-11y	1.9583333333333333	2	24	3	70	2023-07-16	Mexico	0.9739583333333334	8	7.888888888888889	1	0.4419196865817825	2.0106951871657754
26-45y	65-80y	0.9791666666666666	2	24	6	70	2023-07-16	Mexico	0.9739583333333334	8	9.75	5	0.18261291889266631	1.0053475935828877
26-45y	81y+	1.0989583333333333	3	24	8	70	2023-07-16	Mexico	0.9739583333333334	8	3.296875	3	0.5146341463414634	1.1283422459893047
46-65y	0-5y	1.1833333333333333	1	12	5	70	2023-07-16	Mexico	2.923611111111111	6	2.84	1	0.41062219866017646	1.2149732620320854
46-65y	12-17y	0.08333333333333333	0	12	1	70	2023-07-16	Mexico	2.923611111111111	6	71	1	0.002254579614842649	0.0855614973262032
46-65y	18-25y	0.5378787878787878	1	12	11	70	2023-07-16	Mexico	2.923611111111111	6	3.479338842975207	6	0.16800968045533993	0.5522605736509479
46-65y	26-45y	1.4618055555555556	6	12	24	70	2023-07-16	Mexico	2.923611111111111	6	0.9739583333333334	8	0.7501113585746102	1.500891265597148
46-65y	46-65y	2.923611111111111	6	12	12	70	2023-07-16	Mexico	2.923611111111111	6	2.923611111111111	6	1	3.001782531194296
46-65y	6-11y	0.027777777777777776	0	12	3	70	2023-07-16	Mexico	2.923611111111111	6	7.888888888888889	1	0.005138086062941554	0.0285204991087344
46-65y	65-80y	0.9861111111111112	1	12	6	70	2023-07-16	Mexico	2.923611111111111	6	9.75	5	0.1556164383561644	1.0124777183600713
46-65y	81y+	0.7395833333333334	1	12	8	70	2023-07-16	Mexico	2.923611111111111	6	3.296875	3	0.23778956181970418	0.7593582887700535
6-11y	0-5y	0.06666666666666667	0	3	5	70	2023-07-16	Mexico	7.888888888888889	1	2.84	1	0.012427506213753107	0.06844919786096257
6-11y	12-17y	0.3333333333333333	0	3	1	70	2023-07-16	Mexico	7.888888888888889	1	71	1	0.008450704225352112	0.3422459893048128
6-11y	18-25y	0.030303030303030304	0	3	11	70	2023-07-16	Mexico	7.888888888888889	1	3.479338842975207	6	0.005331179321486268	0.031113271754982984
6-11y	26-45y	1.9583333333333333	2	3	24	70	2023-07-16	Mexico	7.888888888888889	1	0.9739583333333334	8	0.4419196865817825	2.0106951871657754
6-11y	46-65y	0.027777777777777776	0	3	12	70	2023-07-16	Mexico	7.888888888888889	1	2.923611111111111	6	0.005138086062941554	0.0285204991087344
6-11y	6-11y	7.888888888888889	1	3	3	70	2023-07-16	Mexico	7.888888888888889	1	7.888888888888889	1	1	8.09982174688057
6-11y	65-80y	0.05555555555555555	0	3	6	70	2023-07-16	Mexico	7.888888888888889	1	9.75	5	0.006299212598425197	0.0570409982174688
6-11y	81y+	0.041666666666666664	0	3	8	70	2023-07-16	Mexico	7.888888888888889	1	3.296875	3	0.007449945677479434	0.0427807486631016
65-80y	0-5y	0.03333333333333333	0	6	5	70	2023-07-16	Mexico	9.75	5	2.84	1	0.0052952078369075985	0.034224598930481284
65-80y	12-17y	0.16666666666666666	0	6	1	70	2023-07-16	Mexico	9.75	5	71	1	0.0041279669762641896	0.1711229946524064
65-80y	18-25y	0.015151515151515152	0	6	11	70	2023-07-16	Mexico	9.75	5	3.479338842975207	6	0.002290592951220782	0.015556635877491492
65-80y	26-45y	0.9791666666666666	2	6	24	70	2023-07-16	Mexico	9.75	5	0.9739583333333334	8	0.18261291889266631	1.0053475935828877
65-80y	46-65y	0.9861111111111112	1	6	12	70	2023-07-16	Mexico	9.75	5	2.923611111111111	6	0.1556164383561644	1.0124777183600713
65-80y	6-11y	0.05555555555555555	0	6	3	70	2023-07-16	Mexico	9.75	5	7.888888888888889	1	0.006299212598425197	0.0570409982174688
65-80y	65-80y	9.75	5	6	6	70	2023-07-16	Mexico	9.75	5	9.75	5	1	10.010695187165775
65-80y	81y+	1.4791666666666667	1	6	8	70	2023-07-16	Mexico	9.75	5	3.296875	3	0.22674650698602797	1.518716577540107
81y+	0-5y	3.525	2	8	5	70	2023-07-16	Mexico	3.296875	3	2.84	1	1.1487931561258784	3.6192513368983956
81y+	12-17y	0.125	0	8	1	70	2023-07-16	Mexico	3.296875	3	71	1	0.0033648790746582543	0.1283422459893048
81y+	18-25y	0.011363636363636364	0	8	11	70	2023-07-16	Mexico	3.296875	3	3.479338842975207	6	0.0033539780848022872	0.01166747690811862
81y+	26-45y	1.0989583333333333	3	8	24	70	2023-07-16	Mexico	3.296875	3	0.9739583333333334	8	0.5146341463414634	1.1283422459893047
81y+	46-65y	0.7395833333333334	1	8	12	70	2023-07-16	Mexico	3.296875	3	2.923611111111111	6	0.23778956181970418	0.7593582887700535
81y+	6-11y	0.041666666666666664	0	8	3	70	2023-07-16	Mexico	3.296875	3	7.888888888888889	1	0.007449945677479434	0.0427807486631016
81y+	65-80y	1.4791666666666667	1	8	6	70	2023-07-16	Mexico	3.296875	3	9.75	5	0.22674650698602797	1.518716577540107
81y+	81y+	3.296875	3	8	8	70	2023-07-16	Mexico	3.296875	3	3.296875	3	1	3.385026737967914
0-5y	0-5y	0.027777777777777776	0	6	6	2143	2023-07-16	Canada	NA	0	NA	0	NA	0.015236934328813042
0-5y	12-17y	0.020833333333333332	0	6	8	2143	2023-07-16	Canada	NA	0	NA	0	NA	0.011427700746609782
0-5y	18-25y	0.0018726591760299626	0	6	89	2143	2023-07-16	Canada	NA	0	5.140512561545259	19	NA	0.0010272090558750367
0-5y	26-45y	6.944444444444445e-4	0	6	240	2143	2023-07-16	Canada	NA	0	1.8230555555555557	49	NA	3.8092335822032604e-4
0-5y	46-65y	4.065040650406504e-4	0	6	410	2143	2023-07-16	Canada	NA	0	1.0453718024985128	82	NA	2.2297952676311768e-4
0-5y	6-11y	0.16666666666666666	0	6	1	2143	2023-07-16	Canada	NA	0	NA	0	NA	0.09142160597287825
