x	y	RR	N_pairs	N_x	N_y	N_total	nb_dist	euclid_dist	min_cbsa_dist
Tennessee	Louisiana	1.8112794970842816	6250	506873	492069	72282076	2	16701.361885315193	331.95
Tennessee	Maine	0.756906714007493	1405	506873	264707	72282076	6	6212.63429684947	1285.7
Tennessee	Manitoba	0.33213880824982844	411	506873	176463	72282076	4	12876.410102027796	NA
Tennessee	Maryland	0.8492903339110381	5945	506873	998222	72282076	2	17947.910388828303	455.06
Tennessee	Massachusetts	0.5385301327200411	12856	506873	3404296	72282076	5	8003.420182847809	1017.57
Tennessee	Mexico	0.9218491189587968	2237	506873	346049	72282076	3	17316.502198942166	NA
Tennessee	Michigan	0.8885150625103009	9050	506873	1452497	72282076	3	16577.638666014067	571.67
Tennessee	Minnesota	0.8838080365259507	15255	506873	2461420	72282076	3	4192.195409792761	832.63
Tennessee	Mississippi	4.179510564003445	3916	506873	133613	72282076	1	4356.813886379806	90.38
Tennessee	Missouri	2.167645801269236	5105	506873	335845	72282076	1	5380.192575297402	60.65
Tennessee	Montana	0.5662981942638873	1174	506873	295634	72282076	4	9040.88852902007	1939.44
Tennessee	Nebraska	1.4239328906322277	2934	506873	293834	72282076	2	3645.953485204012	786.76
Tennessee	Nevada	0.723474852248441	3728	506873	734825	72282076	5	1210.618579288388	2275.04
Tennessee	New Brunswick	0.14558723689846861	179	506873	175332	72282076	6	10915.403024336743	NA
Tennessee	New Hampshire	0.4725790403882182	666	506873	200970	72282076	6	11496.931101245536	1117.92
Tennessee	New Jersey	0.775385063355543	7611	506873	1399767	72282076	4	11434.425329414118	709.18
Tennessee	New Mexico	0.7774547215561206	2832	506873	519457	72282076	3	7993.751043536533	1247.65
Tennessee	New York	0.8462948018087921	25302	506873	4263484	72282076	4	17006.406627826258	685.08
Tennessee	Newfoundland and Labrador	0.3220393359500014	92	506873	40739	72282076	6	3523.5143136325314	NA
Tennessee	North Carolina	1.3567907551454133	13906	506873	1461574	72282076	1	1749.3262507499594	41.64
Tennessee	North Dakota	1.369454473784121	3199	506873	333118	72282076	4	18631.10114360084	1274.08
Tennessee	Nova Scotia	0.19137389656813736	271	506873	201938	72282076	7	8825.91201508355	NA
Tennessee	Ohio	1.647518779793831	6631	506873	573958	72282076	2	6234.216280184969	195.35
Tennessee	Oklahoma	1.9430221098495493	2711	506873	198968	72282076	2	12621.301850594617	422.93
Tennessee	Ontario	0.24236407341304123	6875	506873	4045162	72282076	4	9915.423329706682	NA
Tennessee	Oregon	0.6704538205247174	3125	506873	664680	72282076	5	5978.6286550862205	2530.56
Tennessee	Pennsylvania	0.8501000382310616	5271	506873	884208	72282076	3	11255.36879099173	479.15
Tennessee	Prince Edward Island	0.600356876850215	47	506873	11164	72282076	NA	10561.588625645434	NA
Tennessee	Quebec	0.13346827067653025	1464	506873	1564208	72282076	5	1908.3284556357592	NA
Tennessee	Rhode Island	0.5527344286222577	1767	506873	455881	72282076	6	8879.875563632988	1115.26
Tennessee	Saskatchewan	0.15264833820011509	960	506873	896831	72282076	5	18986.197887056507	NA
Tennessee	South Carolina	1.8705449975490627	4781	506873	364487	72282076	2	13167.229954655706	122.96
Tennessee	South Dakota	1.9288536742405025	1352	506873	99956	72282076	3	8997.68214698819	918.81
Tennessee	Tennessee	26.35260477755557	93668	506873	506873	72282076	0	0	0
Tennessee	Texas	1.387556747721003	30198	506873	3103551	72282076	2	4814.800462410806	437.67
Tennessee	Utah	0.7534569936788204	6695	506873	1267137	72282076	4	3813.2481209834623	1813.65
Tennessee	Vermont	0.42243200884258103	1518	506873	512444	72282076	5	17030.863664416745	1069.35
Tennessee	Virginia	1.2781973221377378	9355	506873	1043704	72282076	1	10480.340592047787	38.83
Tennessee	Washington	0.5206046990676397	6905	506873	1891416	72282076	5	17669.10296746269	2549.84
Tennessee	West Virginia	1.5082878624794338	3242	506873	306521	72282076	2	3183.345789871219	119.84
Tennessee	Wisconsin	0.9215949381257678	7038	506873	1089032	72282076	3	10868.004745959515	655.51
Tennessee	Wyoming	0.29581415767678837	1679	506873	809400	72282076	3	13559.639211397714	1444.69
Texas	Alabama	1.3867496493761282	11172	3103551	187631	72282076	3	19418.475297194153	580.04
Texas	Alaska	0.47932788905329266	2261	3103551	109860	72282076	5	11373.0751465924	3106.17
Texas	Alberta	0.1586079787615463	11808	3103551	1733896	72282076	5	11004.88137183478	NA
Texas	Arizona	0.6756616759657265	44587	3103551	1536918	72282076	2	14181.72682527076	403.98
Texas	Arkansas	2.1539822119814107	25836	3103551	279354	72282076	1	12156.342148535889	75.3
Texas	British Columbia	0.0881354527023568	21840	3103551	5771301	72282076	4	13436.642091745	NA
Texas	California	0.764052684343628	366316	3103551	11166172	72282076	2	5034.977165378346	939.27
Texas	Colorado	0.7468375511709966	112272	3103551	3501201	72282076	2	12811.634595169056	346.42
Texas	Connecticut	0.48618924959065835	19504	3103551	934308	72282076	7	12715.947107417056	2025.51
Texas	Delaware	0.8244448208040474	9244	3103551	261138	72282076	5	12083.35968239309	1784.97
Texas	District of Columbia	0.814612381706462	8487	3103551	242647	72282076	4	3363.878577622188	1611.04
Texas	Florida	0.9066494591954021	95338	3103551	2449054	72282076	4	6370.466299673405	678.46
Texas	Georgia	1.148255900516003	34080	3103551	691246	72282076	3	10799.6041157257	824.35
Texas	Hawaii	0.632626017407552	12502	3103551	460261	72282076	NA	11888.322926417792	5140.6
Texas	Idaho	0.3730235817515938	5098	3103551	318299	72282076	3	10357.775245569395	1088.4
Texas	Illinois	0.8365166892845232	42955	3103551	1195944	72282076	3	18259.71935656235	587.48
Texas	Indiana	0.7046946818528522	12654	3103551	418214	72282076	4	14130.642153994228	784.06
Texas	Iowa	0.913872808465987	11594	3103551	295474	72282076	3	18456.996330300615	756.93
Texas	Kansas	1.2339818572320733	12821	3103551	241983	72282076	2	19488.68857386661	156.17
Texas	Kentucky	1.1550410774135116	10501	3103551	211741	72282076	3	14343.118189911584	620.93
Texas	Louisiana	2.3702893946357837	50079	3103551	492069	72282076	1	14682.963363946685	88.22
Texas	Maine	0.5037114184600906	5725	3103551	264707	72282076	7	10973.601794100132	2345.33
Texas	Manitoba	0.16986215107635305	1287	3103551	176463	72282076	5	17260.60418541358	NA
Texas	Maryland	0.7758691542356888	33254	3103551	998222	72282076	4	13234.805881649556	1529.38
Texas	Massachusetts	0.34996451877291335	51154	3103551	3404296	72282076	7	11108.656427497488	2081.72
Texas	Mexico	1.3679325590708629	20325	3103551	346049	72282076	1	15241.418939397388	NA
Texas	Michigan	0.616800623860932	38467	3103551	1452497	72282076	5	11793.268654288488	1133.21
Texas	Minnesota	0.3737421731589041	39499	3103551	2461420	72282076	4	2391.165100177668	936.84
Texas	Mississippi	1.7960931876603101	10304	3103551	133613	72282076	2	9147.65191947588	303.81
Texas	Missouri	0.9986780263444672	14401	3103551	335845	72282076	2	10192.366879412568	368.22
Texas	Montana	0.3783027576435332	4802	3103551	295634	72282076	4	9373.689068800812	1235.74
Texas	Nebraska	1.1053997054212101	13946	3103551	293834	72282076	3	8368.12501938545	563.31
Texas	Nevada	0.9388312210415434	29621	3103551	734825	72282076	3	5856.086385921848	1018.92
Texas	New Brunswick	0.16776984166794814	1263	3103551	175332	72282076	7	14239.18129508173	NA
Texas	New Hampshire	0.34546374321166773	2981	3103551	200970	72282076	7	16142.452238684768	2178.08
Texas	New Jersey	0.7395344902876921	44447	3103551	1399767	72282076	6	6826.032367219045	1823.31
Texas	New Mexico	1.3794990151861575	30768	3103551	519457	72282076	1	7985.951020675636	90.22
Texas	New York	0.7169243233816032	131240	3103551	4263484	72282076	6	12459.22609924386	1623.82
Texas	Newfoundland and Labrador	0.20752383838599395	363	3103551	40739	72282076	7	7731.677757009806	NA
Texas	North Carolina	0.9716499968673138	60976	3103551	1461574	72282076	3	5876.4138228291085	1053.54
Texas	North Dakota	0.70607689896997194	10099	3103551	333118	72282076	5	14425.660844437718	1223.74
Texas	Nova Scotia	0.20552344922902677	1782	3103551	201938	72282076	8	12140.645466588894	NA
Texas	Ohio	0.91357515247945	22514	3103551	573958	72282076	4	10679.994007203812	1071.63
Texas	Oklahoma	2.0658966886033023	17649	3103551	198968	72282076	1	16949.0534235413	44.02
Texas	Ontario	0.18062506583521531	31372	3103551	4045162	72282076	5	5120.766816445755	NA
Texas	Oregon	0.6481274512731022	18497	3103551	664680	72282076	3	6181.040561488203	1575.67
Texas	Pennsylvania	0.6989606868775872	26536	3103551	884208	72282076	5	12446.972261009449	1489.83
Texas	Prince Edward Island	0.46730445511456964	224	3103551	11164	72282076	NA	6895.3261094513355	NA
Texas	Quebec	0.16373874345220818	10997	3103551	1564208	72282076	6	6428.802303506285	NA
Texas	Rhode Island	0.41882071380674707	8198	3103551	455881	72282076	8	4072.8825913240457	2208.05
Texas	Saskatchewan	0.13631313057431044	5249	3103551	896831	72282076	5	14354.70412765606	NA
Texas	South Carolina	0.9715106116829283	15204	3103551	364487	72282076	4	13349.2770221042	1035.21
Texas	South Dakota	1.0445556954321582	4483	3103551	99956	72282076	4	4187.809157985229	858.72
Texas	Tennessee	1.387556747721003	30198	3103551	506873	72282076	2	4814.800462410806	437.67
Texas	Texas	9.397782434940902	1252312	3103551	3103551	72282076	0	0	0
Texas	Utah	0.840669572518683	45738	3103551	1267137	72282076	2	8515.74427751729	820.75
Texas	Vermont	0.2643774334552695	5817	3103551	512444	72282076	7	12816.527572813156	2117.73
Texas	Virginia	0.9134592494993675	40935	3103551	1043704	72282076	3	9161.82041125843	1125.34
Texas	Washington	0.6083528906802098	49405	3103551	1891416	72282076	4	16137.934357173246	1706.72
Texas	West Virginia	0.6646917241228171	8748	3103551	306521	72282076	4	3752.3357413701506	1177.99
Texas	Wisconsin	0.713311152385527	33354	3103551	1089032	72282076	4	12672.461574763747	1088.24
Texas	Wyoming	0.2436628839870632	8468	3103551	809400	72282076	3	11974.4214192713	652.75
Utah	Alabama	0.6898218519523229	2269	1267137	187631	72282076	5	12065.055179770769	2007.08
Utah	Alaska	0.6090675510161517	1173	1267137	109860	72282076	3	3952.5226983852895	2019.82
Utah	Alberta	0.3054352323708333	9284	1267137	1733896	72282076	3	16026.802508091216	NA
Utah	Arizona	1.4416065628374946	38841	1267137	1536918	72282076	1	17096.88246627463	173.36
Utah	Arkansas	0.7800375572644384	3820	1267137	279354	72282076	3	15403.334093066876	1419.96
Utah	British Columbia	0.14413856546035703	14583	1267137	5771301	72282076	2	14967.697898083732	NA
Utah	California	0.9258640047267077	181236	1267137	11166172	72282076	2	6288.111383965233	356.77
Utah	Colorado	0.8394265754413289	51522	1267137	3501201	72282076	1	18673.341973608156	151.75
Utah	Connecticut	0.47011889064647444	7700	1267137	934308	72282076	6	18364.472009239864	3026.36
Utah	Delaware	0.6738948535699846	3085	1267137	261138	72282076	7	15141.040717053243	2895.09
Utah	District of Columbia	0.8232813181136678	3502	1267137	242647	72282076	6	11015.215674132332	2737.31
Utah	Florida	0.6281414075668048	26968	1267137	2449054	72282076	6	2177.2400703954413	2277.93
Utah	Georgia	0.6300622433476302	7635	1267137	691246	72282076	5	4113.63766929528	2194.49
Utah	Hawaii	0.8502115176795506	6860	1267137	460261	72282076	NA	8818.788406895734	4506.02
Utah	Idaho	3.321013391666299	18531	1267137	318299	72282076	1	1844.9502941148592	85.29
Utah	Illinois	0.8246431864038016	17289	1267137	1195944	72282076	4	12937.911633236836	1539.77
Utah	Indiana	0.6102453203506819	4474	1267137	418214	72282076	5	13262.098684207149	1824.79
Utah	Iowa	0.7407634960708815	3837	1267137	295474	72282076	3	10482.658218831108	1133
Utah	Kansas	0.5457241633644716	2315	1267137	241983	72282076	2	11992.735750158608	791.58
Utah	Kentucky	0.6576122045089885	2441	1267137	211741	72282076	4	16420.827838366095	1834.09
Utah	Louisiana	0.972967340201164	8393	1267137	492069	72282076	3	14147.919611842895	1648.46
Utah	Maine	0.3303571979113817	1533	1267137	264707	72282076	6	3167.150946877479	3230.05
Utah	Manitoba	0.38694348350736796	1197	1267137	176463	72282076	4	9063.201620908656	NA
Utah	Maryland	0.5661948382529546	9908	1267137	998222	72282076	6	18239.111126105643	2610.2
Utah	Massachusetts	0.3487334029839449	20812	1267137	3404296	72282076	6	5137.207470450287	3021.92
Utah	Mexico	0.8316308989175965	5045	1267137	346049	72282076	2	14373.50383344893	NA
Utah	Michigan	0.44071929566161083	11222	1267137	1452497	72282076	5	19399.379352662017	1851.62
Utah	Minnesota	0.7978949724585138	34429	1267137	2461420	72282076	3	7925.559209193394	1112.29
Utah	Mississippi	0.685652194994153	1606	1267137	133613	72282076	4	1719.7911976922526	1794.29
Utah	Missouri	0.9336710542421245	5497	1267137	335845	72282076	3	1901.400010703515	1240.98
Utah	Montana	1.8899795533072585	9795	1267137	295634	72282076	2	10211.33056464399	406.63
Utah	Nebraska	1.1201619359351107	5770	1267137	293834	72282076	2	185.9435437580282	518.43
Utah	Nevada	1.6408408858298	21137	1267137	734825	72282076	1	2669.6461878687674	179.15
Utah	New Brunswick	0.13078920842090314	402	1267137	175332	72282076	6	8876.688309786028	NA
Utah	New Hampshire	0.3545179675762595	1249	1267137	200970	72282076	6	7697.809668752736	3089.36
Utah	New Jersey	0.6680104243672088	16392	1267137	1399767	72282076	6	14432.337481124405	2869.35
Utah	New Mexico	0.9601032070062989	8743	1267137	519457	72282076	1	7763.704735099004	403.51
Utah	New York	0.7437439677461347	55588	1267137	4263484	72282076	5	17334.726815174738	2517
Utah	Newfoundland and Labrador	0.12181925334622401	87	1267137	40739	72282076	5	3455.183234263664	NA
Utah	North Carolina	0.7436565322982854	19054	1267137	1461574	72282076	5	2731.316767221444	2375.43
Utah	North Dakota	1.421304192118956	8300	1267137	333118	72282076	3	16251.160501482156	895.66
Utah	Nova Scotia	0.20762341659955255	735	1267137	201938	72282076	7	7414.60960886989	NA
Utah	Ohio	0.7431120642849504	7477	1267137	573958	72282076	5	2514.520328451694	2102.81
Utah	Oklahoma	1.2821109383109155	4472	1267137	198968	72282076	2	8809.258210143464	793.82
Utah	Ontario	0.23119718778435958	16395	1267137	4045162	72282076	4	13627.546566307205	NA
Utah	Oregon	0.9288425289575117	10823	1267137	664680	72282076	2	8385.571348852794	414.47
Utah	Pennsylvania	0.5574637221172897	8641	1267137	884208	72282076	6	8899.954398367685	2458.35
Utah	Prince Edward Island	0.3525626550006392	69	1267137	11164	72282076	NA	12537.589489862516	NA
Utah	Quebec	0.18226731419614897	4998	1267137	1564208	72282076	5	2098.231806629113	NA
Utah	Rhode Island	0.6317727990465123	5049	1267137	455881	72282076	7	12465.932788882605	3190.77
Utah	Saskatchewan	0.12473089164448242	1961	1267137	896831	72282076	3	16688.821614366392	NA
Utah	South Carolina	0.6329015346966052	4044	1267137	364487	72282076	6	10850.822080816926	2401.33
Utah	South Dakota	0.7179245716577615	1258	1267137	99956	72282076	2	12593.013410993124	653.67
Utah	Tennessee	0.7534569936788204	6695	1267137	506873	72282076	4	3813.2481209834623	1813.65
Utah	Texas	0.840669572518683	45738	1267137	3103551	72282076	2	8515.74427751729	820.75
Utah	Utah	19.1420737429827	425212	1267137	1267137	72282076	0	0	0
Utah	Vermont	0.3327258533019289	2989	1267137	512444	72282076	6	18286.076779244948	3011.63
Utah	Virginia	0.7729853062700499	14143	1267137	1043704	72282076	5	10322.494843569591	2383.5
Utah	Washington	0.8428896499242376	27948	1267137	1891416	72282076	2	14190.80349284012	600.41
Utah	West Virginia	0.5182890228646017	2785	1267137	306521	72282076	5	6603.22145629582	2319.27
Utah	Wisconsin	0.5944618651956622	11349	1267137	1089032	72282076	4	10117.670870524518	1436.29
Utah	Wyoming	0.7634005988241923	10832	1267137	809400	72282076	1	14439.471601729329	82.2
Vermont	Alabama	0.566075798516486	753	512444	187631	72282076	6	6602.058249630336	1441.38
Vermont	Alaska	0.20543034374292002	160	512444	109860	72282076	5	15541.080416454965	4178.81
Vermont	Alberta	0.07809664787958794	960	512444	1733896	72282076	4	5249.2086211217265	NA
Vermont	Arizona	0.2693652782050772	2935	512444	1536918	72282076	7	1366.4245624420969	3287.3
Vermont	Arkansas	0.5261348016214891	1042	512444	279354	72282076	6	5482.480529746731	1660.45
Vermont	British Columbia	0.06506066988774849	2662	512444	5771301	72282076	4	5474.055059538827	NA
Vermont	California	0.2925370928220212	23158	512444	11166172	72282076	7	15420.880291551994	3801.85
Vermont	Colorado	0.29099449683137224	7223	512444	3501201	72282076	6	916.2813014680052	2479.82
Vermont	Connecticut	1.7853855356339599	11826	512444	934308	72282076	2	100.7499636703304	131.58
Vermont	Delaware	0.5801207671212102	1074	512444	261138	72282076	3	5755.6557955335675	394.37
Vermont	District of Columbia	0.4359839904147421	750	512444	242647	72282076	4	9911.92415717706	595.06
Vermont	Florida	0.45183387894729765	7845	512444	2449054	72282076	7	18954.719902428176	1616.82
Vermont	Georgia	0.44525245209215747	2182	512444	691246	72282076	6	15764.704333383028	1289.47
Vermont	Hawaii	0.1915402480378094	625	512444	460261	72282076	NA	11658.119585034296	7899.45
Vermont	Idaho	0.0895159242521315	202	512444	318299	72282076	5	16605.77595417882	2946.18
Vermont	Illinois	0.30759618699268304	2608	512444	1195944	72282076	5	5590.240752401962	1216.31
Vermont	Indiana	0.2640872291321079	783	512444	418214	72282076	4	5114.323348844548	988.64
Vermont	Iowa	0.28069990097605746	588	512444	295474	72282076	4	8406.128353684488	1432.1
Vermont	Kansas	0.2354944700458585	404	512444	241983	72282076	6	6712.840676142093	1835.96
Vermont	Kentucky	0.29377702904131725	441	512444	211741	72282076	4	1875.3650330018008	951.84
Vermont	Louisiana	0.35889096736805104	1252	512444	492069	72282076	7	5877.504075763237	2015.86
